Unique ID,Vin,Make,Model,Model Year,Vehicle Type,Driveline,Trim,City,Zip Code,State,County,County FIPS,Utility,Utility ID
12812,5YJ3E1EB2KF196963,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12813,5YJ3E1EB2KF212661,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12814,5YJ3E1EB2KF393714,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12815,5YJ3E1EB2KF413668,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12816,5YJ3E1EB3KF391308,Tesla,Model 3,2019,BEV,AWD|RWD,Base,CARVER,55315,MN,Carver,27019,Xcel Energy,85
12817,5YJ3E1EB3KF391955,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12818,5YJ3E1EB4KF388949,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12819,5YJ3E1EB4KF450866,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12820,5YJ3E1EB4KF487027,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12821,5YJ3E1EB4KF487061,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12822,5YJ3E1EB5KF391598,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12823,5YJ3E1EB5KF392847,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12824,5YJ3E1EB5KF408464,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12825,5YJ3E1EB6KF452232,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12826,5YJ3E1EB7KF442051,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12827,5YJ3E1EB8KF390929,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12828,5YJ3E1EB8KF493770,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12829,5YJ3E1EB9KF387361,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12830,5YJ3E1EB9KF422111,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12831,5YJ3E1EB9KF454637,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12832,5YJ3E1EBXKF365787,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12833,5YJ3E1EBXKF451357,Tesla,Model 3,2019,BEV,AWD|RWD,Base,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12834,WAUTPBFF7GA110092,Audi,A3,2016,PHEV,FWD,1.8T Premium Plus FWD S tronic,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12835,WAUUPBFF1HA092694,Audi,A3 Sportback e-tron,2017,PHEV,FWD,A3 Premium,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12836,WAUUPBFF9HA126378,Audi,A3 Sportback e-tron,2017,PHEV,FWD,A3 Premium,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12837,WBY1Z2C58EV284676,BMW,i3,2014,BEV,FWD,Base,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12838,WBY1Z2C59EV283777,BMW,i3,2014,BEV,FWD,Base,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12839,WBY1Z4C51EV275801,BMW,i3,2014,PHEV,FWD,Base w/Range Extender Range,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12840,WBY1Z4C56EV274353,BMW,i3,2014,PHEV,FWD,Base w/Range Extender Range,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12841,1G1FW6S01H4171491,Chevrolet,Bolt EV,2017,BEV,FWD,LT,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12842,1G1FW6S05H4170828,Chevrolet,Bolt EV,2017,BEV,FWD,LT,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12843,1G1FX6S01H4180561,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12844,1G1FX6S04H4188766,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12845,1G1FX6S07H4145619,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ROSEVILLE,55113,MN,Ramsey,27123,Xcel Energy,85
12846,1G1FX6S07H4182105,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12847,1G1FX6S07H4186672,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12848,1G1FX6S00J4116548,Chevrolet,Bolt EV,2018,BEV,FWD,Premier,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12849,1G1FX6S07J4109483,Chevrolet,Bolt EV,2018,BEV,FWD,Premier,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12850,1G1FZ6S03K4141911,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12851,1G1FZ6S06K4124536,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12852,1G1FY6S00L4107588,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12853,1G1FY6S00L4117148,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12854,1G1FY6S09L4112157,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12855,1G1FZ6S03L4120350,Chevrolet,Bolt EV,2020,BEV,FWD,Premier W/DC Fast Charging,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12856,1G1FZ6S08L4135720,Chevrolet,Bolt EV,2020,BEV,FWD,Premier W/DC Fast Charging,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12857,1G1RD6E40CU126438,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12858,1G1RD6E41CU110992,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12859,1G1RD6E42CU121600,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12860,1G1RD6E43CU111318,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12861,1G1RD6E44CU122909,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12862,1G1RD6E49CU103255,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12863,1G1RB6E40CU113601,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12864,1G1RB6E40CU120984,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12865,1G1RB6E45CU116185,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12866,1G1RB6E47CU128225,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12867,1G1RA6E40CU118638,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12868,1G1RA6E44CU109862,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12869,1G1RD6E40DU104408,Chevrolet,Volt,2013,PHEV,FWD,Premium w/ Navigation w/Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12870,1G1RD6E44DU101852,Chevrolet,Volt,2013,PHEV,FWD,Premium w/ Navigation w/Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12871,1G1RD6E49DU149394,Chevrolet,Volt,2013,PHEV,FWD,Premium w/ Navigation w/Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12872,1G1RB6E43DU123220,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12873,1G1RB6E44DU105258,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12874,1G1RB6E45DU148751,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12875,1G1RB6E47DU145995,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12876,1G1RB6E48DU133841,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12877,1G1RA6E43DU106730,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12878,1G1RA6E44DU116084,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12879,1G1RA6E46DU130309,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12880,1G1RA6E49DU116209,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12881,1G1RD6E44EU115820,Chevrolet,Volt,2014,PHEV,FWD,Premium w/ Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12882,1G1RD6E45EU170678,Chevrolet,Volt,2014,PHEV,FWD,Premium w/ Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12883,1G1RD6E48EU171341,Chevrolet,Volt,2014,PHEV,FWD,Premium w/ Navigation,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12884,1G1RB6E41EU130491,Chevrolet,Volt,2014,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12885,1G1RB6E47EU133623,Chevrolet,Volt,2014,PHEV,FWD,Premium w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12886,1G1RA6E41EU163445,Chevrolet,Volt,2014,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12887,1G1RA6E46EU129694,Chevrolet,Volt,2014,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12888,1G1RA6E46EU160105,Chevrolet,Volt,2014,PHEV,FWD,Standard w/o Navigation,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12889,1G1RB6E41FU106483,Chevrolet,Volt,2015,PHEV,FWD,Premium,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12890,1G1RB6E41FU112879,Chevrolet,Volt,2015,PHEV,FWD,Premium,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12891,1G1RB6E45FU113081,Chevrolet,Volt,2015,PHEV,FWD,Premium,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12892,1G1RB6E47FU116936,Chevrolet,Volt,2015,PHEV,FWD,Premium,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12893,1G1RB6E49FU118381,Chevrolet,Volt,2015,PHEV,FWD,Premium,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12894,1G1RA6S50GU102152,Chevrolet,Volt,2016,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12895,1G1RA6S55GU102583,Chevrolet,Volt,2016,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12896,1G1RD6S53GU117980,Chevrolet,Volt,2016,PHEV,FWD,LTZ w/Low Emissions Package,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12897,1G1RA6S52HU100386,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12898,1G1RA6S53HU100719,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12899,1G1RA6S54HU117755,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12900,1G1RA6S56HU102500,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12901,1G1RA6S56HU140695,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12902,1G1RA6S57HU105356,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12903,1G1RA6S57HU110671,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12904,1G1RA6S58HU109383,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12905,1G1RA6S58HU151455,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12906,1G1RC6S50HU137334,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12907,1G1RC6S51HU133017,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12908,1G1RB6S5XHU213810,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12909,1G1RB6S53HU119655,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12910,1G1RB6S55HU177508,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12911,1G1RB6S58HU117979,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12912,1G1RB6S59HU112094,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12913,1G1RD6S57HU154323,Chevrolet,Volt,2017,PHEV,FWD,Premier w/Low Emissions Package LTZ,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12914,1G1RA6S54JU115851,Chevrolet,Volt,2018,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12915,1G1RB6S5XJU128102,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12916,2C4RC1N70JR150160,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12917,2C4RC1N70JR230252,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12918,2C4RC1N71JR159210,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12919,2C4RC1N71JR364588,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12920,2C4RC1N72JR365233,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12921,2C4RC1N74JR293774,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12922,2C4RC1N76JR118328,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12923,2C4RC1N76JR168355,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12924,2C4RC1N78JR129654,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12925,2C4RC1N78JR167384,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12926,2C4RC1N75KR738699,Chrysler,Pacifica Hybrid,2019,PHEV,FWD,Hybrid Limited RU PHEV,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12927,2C4RC1L79KR710827,Chrysler,Pacifica Hybrid,2019,PHEV,FWD,Hybrid Touring L RU PHEV,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12928,2C4RC1H7XKR577665,Chrysler,Pacifica Hybrid,2019,PHEV,FWD,Hybrid Touring Plus RU PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12929,2C4RC1N70LR282337,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12930,2C4RC1N73LR230281,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12931,3C3CFFGE0ET266973,Fiat,500e 500,2014,BEV,FWD,Battery Electric Hatchback,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12932,3C3CFFGE0FT732595,Fiat,500e 500,2015,BEV,FWD,Battery Electric Hatchback,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12933,1FADP5CU1DL531257,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12934,1FADP5CU3DL543748,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12935,1FADP5CU0EL503905,Ford,C-Max Energi,2014,PHEV,FWD,Premium SEL,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12936,1FADP5CU3EL512971,Ford,C-Max Energi,2014,PHEV,FWD,Premium SEL,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12937,1FADP5CU7EL515100,Ford,C-Max Energi,2014,PHEV,FWD,Premium SEL,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12938,1FADP5CU0FL105420,Ford,C-Max Energi,2015,PHEV,FWD,Premium SEL,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12939,1FADP5CU2FL100557,Ford,C-Max Energi,2015,PHEV,FWD,Premium SEL,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12940,1FADP5CU4FL104089,Ford,C-Max Energi,2015,PHEV,FWD,Premium SEL,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12941,1FADP5CU0GL103006,Ford,C-Max Energi,2016,PHEV,FWD,Premium SEL,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12942,1FADP5FU5HL101412,Ford,C-Max Energi,2017,PHEV,FWD,TITANIUM PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12943,3FA6P0PU0DR351386,Ford,Fusion Energi,2013,PHEV,FWD,SE,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12944,3FA6P0PU1DR242063,Ford,Fusion Energi,2013,PHEV,FWD,SE,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12945,3FA6P0PU6ER119148,Ford,Fusion Energi,2014,PHEV,FWD,SE,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12946,3FA6P0SU6ER202666,Ford,Fusion Energi,2014,PHEV,FWD,Titanium,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12947,3FA6P0SUXER169784,Ford,Fusion Energi,2014,PHEV,FWD,Titanium,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12948,3FA6P0SU7FR134296,Ford,Fusion Energi,2015,PHEV,FWD,Titanium,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12949,3FA6P0PU3GR193517,Ford,Fusion Energi,2016,PHEV,FWD,SE,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12950,3FA6P0PU2HR208963,Ford,Fusion Energi,2017,PHEV,FWD,SE PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12951,3FA6P0PU3HR238800,Ford,Fusion Energi,2017,PHEV,FWD,SE PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12952,3FA6P0PU4HR198145,Ford,Fusion Energi,2017,PHEV,FWD,SE PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12953,3FA6P0PU9HR274944,Ford,Fusion Energi,2017,PHEV,FWD,SE PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12954,3FA6P0SU0HR147409,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12955,3FA6P0SU0HR191376,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55441,MN,Hennepin,27053,Xcel Energy,85
12956,3FA6P0SU3HR147405,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12957,3FA6P0SU5HR255301,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12958,3FA6P0SU5HR299296,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12959,3FA6P0SU6HR197022,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12960,3FA6P0SU3KR154975,Ford,Fusion Energi,2019,PHEV,FWD,Titanium PHEV,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12961,3FA6P0SU7LR112360,Ford,Fusion Energi,2020,PHEV,FWD,Titanium PHEV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12962,JHMZC5F30JC001192,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12963,JHMZC5F37JC008365,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,PLYMOUTH,55446,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12964,KNDCC3LD9K5328348,Kia,Niro Plug In Hybrid,2019,PHEV,FWD,EX Premium (PHEV) (HEV) Touring S,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12965,KNAGV4LD6H5010730,Kia,Optima Hybrid,2017,PHEV,FWD,Plug-in Hybrid EX,PLYMOUTH,55442,MN,Hennepin,27053,Wright-Hennepin Coop Electric Assn,130
12966,JN1AZ0CP4CT018896,Nissan,Leaf,2012,BEV,FWD,SL SV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12967,JN1AZ0CP4CT026822,Nissan,Leaf,2012,BEV,FWD,SL SV,PLYMOUTH,55447,MN,Hennepin,27053,Xcel Energy,85
12968,JN1AZ0CP5CT024934,Nissan,Leaf,2012,BEV,FWD,SL SV,PLYMOUTH,55442,MN,Hennepin,27053,Xcel Energy,85
12969,JN1AZ0CP5CT026036,Nissan,Leaf,2012,BEV,FWD,SL SV,PLYMOUTH,55446,MN,Hennepin,27053,Xcel Energy,85
12970,JN1AZ0CPXCT025075,Nissan,Leaf,2012,BEV,FWD,SL SV,SAINT PAUL,55104,MN,Ramsey,27123,Xcel Energy,85
